Time,Altitude (m),Downrange (m)
634.01,43926.89,240915
634.01,43926.89,240915
634.01,43926.89,240915
634.01,43926.89,240915
634.01,43926.89,240915
634.01,43926.89,240915
634.01,43926.89,240915
634.01,43926.89,240915
634.01,43926.89,240915
634.01,43926.89,240915
634.01,43896.87,240927.7
634.01,43896.87,240927.7
634.01,43896.87,240927.7
634.01,43896.87,240927.7
634.01,43896.87,240927.7
634.01,43896.87,240927.7
634.01,43896.87,240927.7
634.01,43896.87,240927.7
634.01,43896.87,240927.7
634.01,43896.87,240927.7
634.01,43896.87,240927.7
634.01,43896.87,240927.7
634.09,43896.87,240927.7
634.09,43866.86,240940.4
634.09,43866.86,240940.4
634.09,43866.86,240940.4
634.09,43866.86,240940.4
634.09,43866.86,240940.4
634.09,43866.86,240940.4
634.09,43866.86,240940.4
634.09,43866.86,240940.4
634.09,43866.86,240940.4
634.09,43866.86,240940.4
634.09,43866.86,240940.4
634.09,43866.86,240940.4
634.09,43866.86,240953.15
634.09,43836.84,240953.15
634.09,43836.84,240953.15
634.09,43836.84,240953.15
634.09,43836.84,240953.15
634.09,43836.84,240953.15
634.09,43836.84,240953.15
634.09,43836.84,240953.15
634.09,43836.84,240953.15
634.09,43836.84,240953.15
634.09,43836.84,240953.15
634.09,43836.84,240953.15
634.09,43836.84,240953.15
634.09,43806.82,240965.89
634.09,43806.82,240965.89
634.09,43806.82,240965.89
634.09,43806.82,240965.89
634.09,43806.82,240965.89
634.09,43806.82,240965.89
634.09,43806.82,240965.89
634.09,43806.82,240965.89
634.09,43806.82,240965.89
634.09,43806.82,240965.89
634.09,43806.82,240965.89
634.09,43806.82,240965.89
634.09,43806.82,240965.89
634.09,43776.79,240978.59
634.09,43776.79,240978.59
634.09,43776.79,240978.59
634.09,43776.79,240978.59
634.09,43776.79,240978.59
634.09,43776.79,240978.59
634.09,43776.79,240978.59
634.09,43776.79,240978.59
634.09,43776.79,240978.59
634.09,43776.79,240978.59
634.09,43776.79,240978.59
634.09,43776.79,240978.59
634.09,43776.79,240978.59
634.17,43746.77,240991.34
634.17,43746.77,240991.34
634.17,43746.77,240991.34
634.17,43746.77,240991.34
634.17,43746.77,240991.34
634.17,43746.77,240991.34
634.17,43746.77,240991.34
634.17,43746.77,240991.34
634.17,43746.77,240991.34
634.17,43746.77,240991.34
634.17,43746.77,240991.34
634.17,43746.77,240991.34
634.17,43746.77,240991.34
634.17,43716.74,241004.04
634.17,43716.74,241004.04
634.17,43716.74,241004.04
634.17,43716.74,241004.04
634.17,43716.74,241004.04
634.17,43716.74,241004.04
634.17,43716.74,241004.04
634.17,43716.74,241004.04
634.17,43716.74,241004.04
634.17,43716.74,241004.04
634.17,43716.74,241004.04
634.17,43716.74,241004.04
634.17,43716.74,241004.04
634.17,43686.7,241016.78
634.17,43686.7,241016.78
634.17,43686.7,241016.78
634.17,43686.7,241016.78
634.17,43686.7,241016.78
634.17,43686.7,241016.78
634.17,43686.7,241016.78
634.17,43686.7,241016.78
634.17,43686.7,241016.78
634.17,43686.7,241016.78
634.17,43686.7,241016.78
634.17,43686.7,241016.78
634.17,43686.7,241016.78
634.17,43656.67,241029.53
634.17,43656.67,241029.53
634.17,43656.67,241029.53
634.17,43656.67,241029.53
634.17,43656.67,241029.53
634.17,43656.67,241029.53
634.17,43656.67,241029.53
634.17,43656.67,241029.53
634.17,43656.67,241029.53
634.17,43656.67,241029.53
634.17,43656.67,241029.53
634.17,43656.67,241029.53
634.17,43656.67,241029.53
634.25,43626.63,241042.27
634.25,43626.63,241042.27
634.25,43626.63,241042.27
634.25,43626.63,241042.27
634.25,43626.63,241042.27
634.25,43626.63,241042.27
634.25,43626.63,241042.27
634.25,43626.63,241042.27
634.25,43626.63,241042.27
634.25,43626.63,241042.27
634.25,43626.63,241042.27
634.25,43626.63,241042.27
634.25,43626.63,241042.27
634.25,43596.59,241054.97
634.25,43596.59,241054.97
634.25,43596.59,241054.97
634.25,43596.59,241054.97
634.25,43596.59,241054.97
634.25,43596.59,241054.97
634.25,43596.59,241054.97
634.25,43596.59,241054.97
634.25,43596.59,241054.97
634.25,43596.59,241054.97
634.25,43596.59,241054.97
634.25,43596.59,241054.97
634.25,43596.59,241054.97
634.25,43566.54,241067.72
634.25,43566.54,241067.72
634.25,43566.54,241067.72
634.25,43566.54,241067.72
634.25,43566.54,241067.72
634.25,43566.54,241067.72
634.25,43566.54,241067.72
634.25,43566.54,241067.72
634.25,43566.54,241067.72
634.25,43566.54,241067.72
634.25,43566.54,241067.72
634.25,43566.54,241067.72
634.25,43566.54,241067.72
634.25,43536.49,241080.46
634.25,43536.49,241080.46
634.25,43536.49,241080.46
634.25,43536.49,241080.46
634.25,43536.49,241080.46
634.25,43536.49,241080.46
634.25,43536.49,241080.46
634.25,43536.49,241080.46
634.25,43536.49,241080.46
634.25,43536.49,241080.46
634.25,43536.49,241080.46
634.25,43536.49,241080.46
634.33,43536.49,241080.46
634.33,43506.44,241093.2
634.33,43506.44,241093.2
634.33,43506.44,241093.2
634.33,43506.44,241093.2
634.33,43506.44,241093.2
634.33,43506.44,241093.2
634.33,43506.44,241093.2
634.33,43506.44,241093.2
634.33,43506.44,241093.2
634.33,43506.44,241093.2
634.33,43506.44,241093.2
634.33,43506.44,241093.2
634.33,43506.44,241093.2
634.33,43476.39,241105.95
634.33,43476.39,241105.95
634.33,43476.39,241105.95
634.33,43476.39,241105.95
634.33,43476.39,241105.95
634.33,43476.39,241105.95
634.33,43476.39,241105.95
634.33,43476.39,241105.95
634.33,43476.39,241105.95
634.33,43476.39,241105.95
634.33,43476.39,241105.95
634.33,43476.39,241105.95
634.33,43446.33,241118.69
634.33,43446.33,241118.69
634.33,43446.33,241118.69
634.33,43446.33,241118.69
634.33,43446.33,241118.69
634.33,43446.33,241118.69
634.33,43446.33,241118.69
634.33,43446.33,241118.69
634.33,43446.33,241118.69
634.33,43446.33,241118.69
634.33,43446.33,241118.69
634.33,43446.33,241118.69
634.33,43446.33,241118.69
634.33,43416.27,241131.43
634.33,43416.27,241131.43
634.33,43416.27,241131.43
634.33,43416.27,241131.43
634.33,43416.27,241131.43
634.33,43416.27,241131.43
634.33,43416.27,241131.43
634.33,43416.27,241131.43
634.33,43416.27,241131.43
634.33,43416.27,241131.43
634.33,43416.27,241131.43
634.33,43416.27,241131.43
634.33,43416.27,241131.43
634.41,43386.21,241144.18
634.41,43386.21,241144.18
634.41,43386.21,241144.18
634.41,43386.21,241144.18
634.41,43386.21,241144.18
634.41,43386.21,241144.18
634.41,43386.21,241144.18
634.41,43386.21,241144.18
634.41,43386.21,241144.18
634.41,43386.21,241144.18
634.41,43386.21,241144.18
634.41,43386.21,241144.18
634.41,43386.21,241144.18
634.41,43356.14,241156.92
634.41,43356.14,241156.92
634.41,43356.14,241156.92
634.41,43356.14,241156.92
634.41,43356.14,241156.92
634.41,43356.14,241156.92
634.41,43356.14,241156.92
634.41,43356.14,241156.92
634.41,43356.14,241156.92
634.41,43356.14,241156.92
634.41,43356.14,241156.92
634.41,43356.14,241156.92
634.41,43356.14,241156.92
634.41,43326.08,241169.7
634.41,43326.08,241169.7
634.41,43326.08,241169.7
634.41,43326.08,241169.7
634.41,43326.08,241169.7
634.41,43326.08,241169.7
634.41,43326.08,241169.7
634.41,43326.08,241169.7
634.41,43326.08,241169.7
634.41,43326.08,241169.7
634.41,43326.08,241169.7
634.41,43326.08,241169.7
634.41,43326.08,241169.7
634.41,43296.01,241182.45
634.41,43296.01,241182.45
634.41,43296.01,241182.45
634.41,43296.01,241182.45
634.41,43296.01,241182.45
634.41,43296.01,241182.45
634.41,43296.01,241182.45
634.41,43296.01,241182.45
634.41,43296.01,241182.45
634.41,43296.01,241182.45
634.41,43296.01,241182.45
634.41,43296.01,241182.45
634.41,43296.01,241182.45
634.49,43265.93,241195.19
634.49,43265.93,241195.19
634.49,43265.93,241195.19
634.49,43265.93,241195.19
634.49,43265.93,241195.19
634.49,43265.93,241195.19
634.49,43265.93,241195.19
634.49,43265.93,241195.19
634.49,43265.93,241195.19
634.49,43265.93,241195.19
634.49,43265.93,241195.19
634.49,43265.93,241195.19
634.49,43265.93,241195.19
634.49,43235.85,241207.93
634.49,43235.85,241207.93
634.49,43235.85,241207.93
634.49,43235.85,241207.93
634.49,43235.85,241207.93
634.49,43235.85,241207.93
634.49,43235.85,241207.93
634.49,43235.85,241207.93
634.49,43235.85,241207.93
634.49,43235.85,241207.93
634.49,43235.85,241207.93
634.49,43235.85,241207.93
634.49,43235.85,241207.93
634.49,43205.77,241220.72
634.49,43205.77,241220.72
634.49,43205.77,241220.72
634.49,43205.77,241220.72
634.49,43205.77,241220.72
634.49,43205.77,241220.72
634.49,43205.77,241220.72
634.49,43205.77,241220.72
634.49,43205.77,241220.72
634.49,43205.77,241220.72
634.49,43205.77,241220.72
634.49,43205.77,241220.72
634.49,43205.77,241220.72
634.49,43175.69,241233.46
634.49,43175.69,241233.46
634.49,43175.69,241233.46
634.49,43175.69,241233.46
634.49,43175.69,241233.46
634.49,43175.69,241233.46
634.49,43175.69,241233.46
634.49,43175.69,241233.46
634.49,43175.69,241233.46
634.49,43175.69,241233.46
634.49,43175.69,241233.46
634.49,43175.69,241233.46
634.49,43175.69,241233.46
634.57,43145.61,241246.2
634.57,43145.61,241246.2
634.57,43145.61,241246.2
634.57,43145.61,241246.2
634.57,43145.61,241246.2
634.57,43145.61,241246.2
634.57,43145.61,241246.2
634.57,43145.61,241246.2
634.57,43145.61,241246.2
634.57,43145.61,241246.2
634.57,43145.61,241246.2
634.57,43145.61,241246.2
634.57,43145.61,241246.2
634.57,43115.52,241258.99
634.57,43115.52,241258.99
634.57,43115.52,241258.99
634.57,43115.52,241258.99
634.57,43115.52,241258.99
634.57,43115.52,241258.99
634.57,43115.52,241258.99
634.57,43115.52,241258.99
634.57,43115.52,241258.99
634.57,43115.52,241258.99
634.57,43115.52,241258.99
634.57,43115.52,241258.99
634.57,43115.52,241258.99
634.57,43085.43,241271.73
634.57,43085.43,241271.73
634.57,43085.43,241271.73
634.57,43085.43,241271.73
634.57,43085.43,241271.73
634.57,43085.43,241271.73
634.57,43085.43,241271.73
634.57,43085.43,241271.73
634.57,43085.43,241271.73
634.57,43085.43,241271.73
634.57,43085.43,241271.73
634.57,43085.43,241271.73
634.57,43055.33,241284.51
634.57,43055.33,241284.51
634.57,43055.33,241284.51
634.57,43055.33,241284.51
634.57,43055.33,241284.51
634.57,43055.33,241284.51
634.57,43055.33,241284.51
634.57,43055.33,241284.51
634.57,43055.33,241284.51
634.57,43055.33,241284.51
634.57,43055.33,241284.51
634.57,43055.33,241284.51
634.57,43055.33,241284.51
634.65,43025.23,241297.26
634.65,43025.23,241297.26
634.65,43025.23,241297.26
634.65,43025.23,241297.26
634.65,43025.23,241297.26
634.65,43025.23,241297.26
634.65,43025.23,241297.26
634.65,43025.23,241297.26
634.65,43025.23,241297.26
634.65,43025.23,241297.26
634.65,43025.23,241297.26
634.65,43025.23,241297.26
634.65,43025.23,241297.26
634.65,42995.13,241310.04
634.65,42995.13,241310.04
634.65,42995.13,241310.04
634.65,42995.13,241310.04
634.65,42995.13,241310.04
634.65,42995.13,241310.04
634.65,42995.13,241310.04
634.65,42995.13,241310.04
634.65,42995.13,241310.04
634.65,42995.13,241310.04
634.65,42995.13,241310.04
634.65,42995.13,241310.04
634.65,42995.13,241310.04
634.65,42965.03,241322.78
634.65,42965.03,241322.78
634.65,42965.03,241322.78
634.65,42965.03,241322.78
634.65,42965.03,241322.78
634.65,42965.03,241322.78
634.65,42965.03,241322.78
634.65,42965.03,241322.78
634.65,42965.03,241322.78
634.65,42965.03,241322.78
634.65,42965.03,241322.78
634.65,42965.03,241322.78
634.65,42965.03,241322.78
634.65,42934.93,241335.56
634.65,42934.93,241335.56
634.65,42934.93,241335.56
634.65,42934.93,241335.56
634.65,42934.93,241335.56
634.65,42934.93,241335.56
634.65,42934.93,241335.56
634.65,42934.93,241335.56
634.65,42934.93,241335.56
634.65,42934.93,241335.56
634.65,42934.93,241335.56
634.65,42934.93,241335.56
634.65,42934.93,241335.56
634.73,42904.82,241348.35
634.73,42904.82,241348.35
634.73,42904.82,241348.35
634.73,42904.82,241348.35
634.73,42904.82,241348.35
634.73,42904.82,241348.35
634.73,42904.82,241348.35
634.73,42904.82,241348.35
634.73,42904.82,241348.35
634.73,42904.82,241348.35
634.73,42904.82,241348.35
634.73,42904.82,241348.35
634.73,42904.82,241348.35
634.73,42874.7,241361.09
634.73,42874.7,241361.09
634.73,42874.7,241361.09
634.73,42874.7,241361.09
634.73,42874.7,241361.09
634.73,42874.7,241361.09
634.73,42874.7,241361.09
634.73,42874.7,241361.09
634.73,42874.7,241361.09
634.73,42874.7,241361.09
634.73,42874.7,241361.09
634.73,42874.7,241361.09
634.73,42874.7,241361.09
634.73,42844.59,241373.87
634.73,42844.59,241373.87
634.73,42844.59,241373.87
634.73,42844.59,241373.87
634.73,42844.59,241373.87
634.73,42844.59,241373.87
634.73,42844.59,241373.87
634.73,42844.59,241373.87
634.73,42844.59,241373.87
634.73,42844.59,241373.87
634.73,42844.59,241373.87
634.73,42844.59,241373.87
634.73,42844.59,241373.87
634.73,42814.47,241386.66
634.73,42814.47,241386.66
634.73,42814.47,241386.66
634.73,42814.47,241386.66
634.73,42814.47,241386.66
634.73,42814.47,241386.66
634.73,42814.47,241386.66
634.73,42814.47,241386.66
634.73,42814.47,241386.66
634.73,42814.47,241386.66
634.73,42814.47,241386.66
634.73,42814.47,241386.66
634.73,42814.47,241386.66
634.81,42784.35,241399.44
634.81,42784.35,241399.44
634.81,42784.35,241399.44
634.81,42784.35,241399.44
634.81,42784.35,241399.44
634.81,42784.35,241399.44
634.81,42784.35,241399.44
634.81,42784.35,241399.44
634.81,42784.35,241399.44
634.81,42784.35,241399.44
634.81,42784.35,241399.44
634.81,42784.35,241399.44
634.81,42784.35,241399.44
634.81,42754.23,241412.22
634.81,42754.23,241412.22
634.81,42754.23,241412.22
634.81,42754.23,241412.22
634.81,42754.23,241412.22
634.81,42754.23,241412.22
634.81,42754.23,241412.22
634.81,42754.23,241412.22
634.81,42754.23,241412.22
634.81,42754.23,241412.22
634.81,42754.23,241412.22
634.81,42754.23,241412.22
634.81,42754.23,241412.22
634.81,42724.1,241425.01
634.81,42724.1,241425.01
634.81,42724.1,241425.01
634.81,42724.1,241425.01
634.81,42724.1,241425.01
634.81,42724.1,241425.01
634.81,42724.1,241425.01
634.81,42724.1,241425.01
634.81,42724.1,241425.01
634.81,42724.1,241425.01
634.81,42724.1,241425.01
634.81,42724.1,241425.01
634.81,42724.1,241437.79
634.81,42693.97,241437.79
634.81,42693.97,241437.79
634.81,42693.97,241437.79
634.81,42693.97,241437.79
634.81,42693.97,241437.79
634.81,42693.97,241437.79
634.81,42693.97,241437.79
634.81,42693.97,241437.79
634.81,42693.97,241437.79
634.81,42693.97,241437.79
634.81,42693.97,241437.79
634.81,42693.97,241437.79
634.89,42663.84,241450.57
634.89,42663.84,241450.57
634.89,42663.84,241450.57
634.89,42663.84,241450.57
634.89,42663.84,241450.57
634.89,42663.84,241450.57
634.89,42663.84,241450.57
634.89,42663.84,241450.57
634.89,42663.84,241450.57
634.89,42663.84,241450.57
634.89,42663.84,241450.57
634.89,42663.84,241450.57
634.89,42663.84,241450.57
634.89,42633.7,241463.36
634.89,42633.7,241463.36
634.89,42633.7,241463.36
634.89,42633.7,241463.36
634.89,42633.7,241463.36
634.89,42633.7,241463.36
634.89,42633.7,241463.36
634.89,42633.7,241463.36
634.89,42633.7,241463.36
634.89,42633.7,241463.36
634.89,42633.7,241463.36
634.89,42633.7,241463.36
634.89,42633.7,241463.36
634.89,42603.57,241476.14
634.89,42603.57,241476.14
634.89,42603.57,241476.14
634.89,42603.57,241476.14
634.89,42603.57,241476.14
634.89,42603.57,241476.14
634.89,42603.57,241476.14
634.89,42603.57,241476.14
634.89,42603.57,241476.14
634.89,42603.57,241476.14
634.89,42603.57,241476.14
634.89,42603.57,241476.14
634.89,42603.57,241476.14
634.89,42573.42,241488.92
634.89,42573.42,241488.92
634.89,42573.42,241488.92
634.89,42573.42,241488.92
634.89,42573.42,241488.92
634.89,42573.42,241488.92
634.89,42573.42,241488.92
634.89,42573.42,241488.92
634.89,42573.42,241488.92
634.89,42573.42,241488.92
634.89,42573.42,241488.92
634.89,42573.42,241488.92
634.89,42573.42,241488.92
634.97,42543.28,241501.71
634.97,42543.28,241501.71
634.97,42543.28,241501.71
634.97,42543.28,241501.71
634.97,42543.28,241501.71
634.97,42543.28,241501.71
634.97,42543.28,241501.71
634.97,42543.28,241501.71
634.97,42543.28,241501.71
634.97,42543.28,241501.71
634.97,42543.28,241501.71
634.97,42543.28,241501.71
634.97,42543.28,241501.71
634.97,42513.13,241514.49
634.97,42513.13,241514.49
634.97,42513.13,241514.49
634.97,42513.13,241514.49
634.97,42513.13,241514.49
634.97,42513.13,241514.49
634.97,42513.13,241514.49
634.97,42513.13,241514.49
634.97,42513.13,241514.49
634.97,42513.13,241514.49
634.97,42513.13,241514.49
634.97,42513.13,241514.49
634.97,42513.13,241514.49
634.97,42482.98,241527.27
634.97,42482.98,241527.27
634.97,42482.98,241527.27
634.97,42482.98,241527.27
634.97,42482.98,241527.27
634.97,42482.98,241527.27
634.97,42482.98,241527.27
634.97,42482.98,241527.27
634.97,42482.98,241527.27
634.97,42482.98,241527.27
634.97,42482.98,241527.27
634.97,42482.98,241527.27
634.97,42482.98,241527.27
634.97,42452.83,241540.1
634.97,42452.83,241540.1
634.97,42452.83,241540.1
634.97,42452.83,241540.1
634.97,42452.83,241540.1
634.97,42452.83,241540.1
634.97,42452.83,241540.1
634.97,42452.83,241540.1
634.97,42452.83,241540.1
634.97,42452.83,241540.1
634.97,42452.83,241540.1
634.97,42452.83,241540.1
634.97,42452.83,241540.1
635.05,42422.68,241552.88
635.05,42422.68,241552.88
635.05,42422.68,241552.88
635.05,42422.68,241552.88
635.05,42422.68,241552.88
635.05,42422.68,241552.88
635.05,42422.68,241552.88
635.05,42422.68,241552.88
635.05,42422.68,241552.88
635.05,42422.68,241552.88
635.05,42422.68,241552.88
635.05,42422.68,241552.88
635.05,42422.68,241552.88
635.05,42392.52,241565.66
635.05,42392.52,241565.66
635.05,42392.52,241565.66
635.05,42392.52,241565.66
635.05,42392.52,241565.66
635.05,42392.52,241565.66
635.05,42392.52,241565.66
635.05,42392.52,241565.66
635.05,42392.52,241565.66
635.05,42392.52,241565.66
635.05,42392.52,241565.66
635.05,42392.52,241565.66
635.05,42392.52,241565.66
635.05,42362.36,241578.49
635.05,42362.36,241578.49
635.05,42362.36,241578.49
635.05,42362.36,241578.49
635.05,42362.36,241578.49
635.05,42362.36,241578.49
635.05,42362.36,241578.49
635.05,42362.36,241578.49
635.05,42362.36,241578.49
635.05,42362.36,241578.49
635.05,42362.36,241578.49
635.05,42362.36,241578.49
635.05,42362.36,241578.49
635.05,42332.19,241591.27
635.05,42332.19,241591.27
635.05,42332.19,241591.27
635.05,42332.19,241591.27
635.05,42332.19,241591.27
635.05,42332.19,241591.27
635.05,42332.19,241591.27
635.05,42332.19,241591.27
635.05,42332.19,241591.27
635.05,42332.19,241591.27
635.05,42332.19,241591.27
635.05,42332.19,241591.27
635.13,42332.19,241604.05
635.13,42302.02,241604.05
635.13,42302.02,241604.05
635.13,42302.02,241604.05
635.13,42302.02,241604.05
635.13,42302.02,241604.05
635.13,42302.02,241604.05
635.13,42302.02,241604.05
635.13,42302.02,241604.05
635.13,42302.02,241604.05
635.13,42302.02,241604.05
635.13,42302.02,241604.05
635.13,42302.02,241604.05
635.13,42271.85,241616.87
635.13,42271.85,241616.87
635.13,42271.85,241616.87
635.13,42271.85,241616.87
635.13,42271.85,241616.87
635.13,42271.85,241616.87
635.13,42271.85,241616.87
635.13,42271.85,241616.87
635.13,42271.85,241616.87
635.13,42271.85,241616.87
635.13,42271.85,241616.87
635.13,42271.85,241616.87
635.13,42271.85,241616.87
635.13,42241.68,241629.66
635.13,42241.68,241629.66
635.13,42241.68,241629.66
635.13,42241.68,241629.66
635.13,42241.68,241629.66
635.13,42241.68,241629.66
635.13,42241.68,241629.66
635.13,42241.68,241629.66
635.13,42241.68,241629.66
635.13,42241.68,241629.66
635.13,42241.68,241629.66
635.13,42241.68,241629.66
635.13,42241.68,241629.66
635.13,42211.5,241642.48
635.13,42211.5,241642.48
635.13,42211.5,241642.48
635.13,42211.5,241642.48
635.13,42211.5,241642.48
635.13,42211.5,241642.48
635.13,42211.5,241642.48
635.13,42211.5,241642.48
635.13,42211.5,241642.48
635.13,42211.5,241642.48
635.13,42211.5,241642.48
635.13,42211.5,241642.48
635.13,42211.5,241642.48
635.21,42181.32,241655.3
635.21,42181.32,241655.3
